selection_scope,threshold,accuracy,macro_f1,precision,relevant_recall,specificity,tp,tn,fp,fn,medical_fn,medical_n,medical_recall,referral_fraction,referrals,feasible_recall_first,selected_default_0_5,selected_balanced_macro_f1,selected_recall_first
final_all_training,0.8178535363379041,0.8383167220376523,0.8360142295636599,0.9536423841059603,0.7755834829443446,0.9393063583815029,432,325,21,125,39,334,0.8832335329341318,0.5016611295681063,453,False,False,False,False
final_all_training,0.8183234302039775,0.8372093023255814,0.8349347714981727,0.9535398230088495,0.7737881508078994,0.9393063583815029,431,325,21,126,39,334,0.8832335329341318,0.5005537098560354,452,False,False,False,False
final_all_training,0.8204310320777515,0.8361018826135105,0.8338554720133667,0.9534368070953437,0.7719928186714542,0.9393063583815029,430,325,21,127,39,334,0.8832335329341318,0.4994462901439646,451,False,False,False,False
final_all_training,0.8215813828208391,0.8349944629014396,0.832776322935944,0.9533333333333334,0.770197486535009,0.9393063583815029,429,325,21,128,39,334,0.8832335329341318,0.4983388704318937,450,False,False,False,False
final_all_training,0.8225823804527254,0.8338870431893688,0.8316973161033797,0.9532293986636972,0.7684021543985637,0.9393063583815029,428,325,21,129,39,334,0.8832335329341318,0.49723145071982283,449,False,False,False,False
final_all_training,0.8242878010352586,0.832779623477298,0.8306184433637058,0.953125,0.7666068222621185,0.9393063583815029,427,325,21,130,39,334,0.8832335329341318,0.49612403100775193,448,False,False,False,False
final_all_training,0.8243044863373608,0.831672203765227,0.8295396965752948,0.9530201342281879,0.7648114901256733,0.9393063583815029,426,325,21,131,39,334,0.8832335329341318,0.4950166112956811,447,False,False,False,False
final_all_training,0.8247440398220272,0.8305647840531561,0.8284610676066446,0.952914798206278,0.7630161579892281,0.9393063583815029,425,325,21,132,40,334,0.8802395209580839,0.4939091915836102,446,False,False,False,False
final_all_training,0.8250164798757322,0.8294573643410853,0.8273825483361635,0.952808988764045,0.7612208258527827,0.9393063583815029,424,325,21,133,41,334,0.8772455089820359,0.49280177187153934,445,False,False,False,False
final_all_training,0.8259596804779544,0.8283499446290143,0.8263041306519567,0.9527027027027027,0.7594254937163375,0.9393063583815029,423,325,21,134,41,334,0.8772455089820359,0.49169435215946844,444,False,False,False,False
final_all_training,0.8259750817971715,0.8294573643410853,0.8274665012406948,0.9548532731376975,0.7594254937163375,0.9421965317919075,423,326,20,134,41,334,0.8772455089820359,0.49058693244739754,443,False,False,False,False
final_all_training,0.8286203616958088,0.8283499446290143,0.8263877260159789,0.9547511312217195,0.7576301615798923,0.9421965317919075,422,326,20,135,42,334,0.874251497005988,0.4894795127353267,442,False,False,False,False
final_all_training,0.8290908231189948,0.8272425249169435,0.8253090339094029,0.9546485260770975,0.755834829443447,0.9421965317919075,421,326,20,136,42,334,0.874251497005988,0.4883720930232558,441,False,False,False,False
final_all_training,0.829092537806821,0.8261351052048727,0.8242304168376575,0.9545454545454546,0.7540394973070018,0.9421965317919075,420,326,20,137,42,334,0.874251497005988,0.48726467331118495,440,False,False,False,False
final_all_training,0.8291423690837126,0.8250276854928018,0.8231518667261639,0.9544419134396356,0.7522441651705566,0.9421965317919075,419,326,20,138,42,334,0.874251497005988,0.48615725359911405,439,False,False,False,False
final_all_training,0.8298516863992941,0.8239202657807309,0.8220733755088636,0.954337899543379,0.7504488330341114,0.9421965317919075,418,326,20,139,42,334,0.874251497005988,0.4850498338870432,438,False,False,False,False
final_all_training,0.8312292997168843,0.82281284606866,0.8209949351280095,0.954233409610984,0.748653500897666,0.9421965317919075,417,326,20,140,43,334,0.8712574850299402,0.4839424141749723,437,False,False,False,False
final_all_training,0.8327336527444992,0.8217054263565892,0.8199165375339554,0.9541284403669725,0.7468581687612208,0.9421965317919075,416,326,20,141,43,334,0.8712574850299402,0.48283499446290146,436,False,False,False,False
final_all_training,0.8331144934227304,0.8205980066445183,0.8188381746849489,0.9540229885057471,0.7450628366247756,0.9421965317919075,415,326,20,142,43,334,0.8712574850299402,0.48172757475083056,435,False,False,False,False
final_all_training,0.8332095739074271,0.8194905869324474,0.8177598385469222,0.9539170506912442,0.7432675044883303,0.9421965317919075,414,326,20,143,44,334,0.8682634730538922,0.4806201550387597,434,False,False,False,False
final_all_training,0.834949323607623,0.8183831672203765,0.8166815210932858,0.953810623556582,0.7414721723518851,0.9421965317919075,413,326,20,144,44,334,0.8682634730538922,0.4795127353266888,433,False,False,False,False
final_all_training,0.8354433908387048,0.8172757475083057,0.8156032143047203,0.9537037037037037,0.7396768402154399,0.9421965317919075,412,326,20,145,44,334,0.8682634730538922,0.47840531561461797,432,False,False,False,False
final_all_training,0.8356952126713468,0.8161683277962348,0.8145249101689714,0.9535962877030162,0.7378815080789947,0.9421965317919075,411,326,20,146,44,334,0.8682634730538922,0.47729789590254706,431,False,False,False,False
final_all_training,0.8358874191758344,0.8150609080841639,0.8134466006806432,0.9534883720930233,0.7360861759425493,0.9421965317919075,410,326,20,147,44,334,0.8682634730538922,0.47619047619047616,430,False,False,False,False
final_all_training,0.8360312884454149,0.813953488372093,0.8123682778409934,0.9533799533799534,0.7342908438061041,0.9421965317919075,409,326,20,148,44,334,0.8682634730538922,0.4750830564784053,429,False,False,False,False
final_all_training,0.8374272562148939,0.8128460686600222,0.8112899336577283,0.9532710280373832,0.7324955116696589,0.9421965317919075,408,326,20,149,45,334,0.8652694610778443,0.4739756367663344,428,False,False,False,False
final_all_training,0.8396916391415388,0.8117386489479512,0.8102115601447986,0.9531615925058547,0.7307001795332136,0.9421965317919075,407,326,20,150,46,334,0.8622754491017964,0.4728682170542636,427,False,False,False,False
final_all_training,0.8397760723998489,0.8106312292358804,0.8091331493221954,0.9530516431924883,0.7289048473967684,0.9421965317919075,406,326,20,151,47,334,0.8592814371257484,0.4717607973421927,426,False,False,False,False
final_all_training,0.8397835641864568,0.8095238095238095,0.8080546932157475,0.9529411764705882,0.7271095152603232,0.9421965317919075,405,326,20,152,48,334,0.8562874251497006,0.4706533776301218,425,False,False,False,False
final_all_training,0.8411617361972421,0.8084163898117387,0.8069761838569178,0.9528301886792453,0.725314183123878,0.9421965317919075,404,326,20,153,48,334,0.8562874251497006,0.4695459579180509,424,False,False,False,False
final_all_training,0.841180836435033,0.8073089700996677,0.8058976132826012,0.9527186761229315,0.7235188509874326,0.9421965317919075,403,326,20,154,49,334,0.8532934131736527,0.4684385382059801,423,False,False,False,False
final_all_training,0.8426456410810486,0.8062015503875969,0.8048189735349227,0.95260663507109,0.7217235188509874,0.9421965317919075,402,326,20,155,50,334,0.8502994011976048,0.4673311184939092,422,False,False,False,False
final_all_training,0.8429588824355404,0.8073089700996677,0.8059704810171602,0.9548693586698337,0.7217235188509874,0.9450867052023122,402,327,19,155,50,334,0.8502994011976048,0.46622369878183834,421,False,False,False,False
final_all_training,0.8441929348710058,0.8062015503875969,0.8048912687839611,0.9547619047619048,0.7199281867145422,0.9450867052023122,401,327,19,156,50,334,0.8502994011976048,0.46511627906976744,420,False,False,False,False
final_all_training,0.8444214416657357,0.805094130675526,0.8038119691882284,0.954653937947494,0.718132854578097,0.9450867052023122,400,327,19,157,50,334,0.8502994011976048,0.4640088593576966,419,False,False,False,False
final_all_training,0.8444638764723638,0.8039867109634552,0.8027325742849208,0.9545454545454546,0.7163375224416517,0.9450867052023122,399,327,19,158,51,334,0.8473053892215568,0.4629014396456257,418,False,False,False,False
final_all_training,0.8450543199323332,0.8028792912513842,0.8016530761333123,0.9544364508393285,0.7145421903052065,0.9450867052023122,398,327,19,159,52,334,0.844311377245509,0.46179401993355484,417,False,False,False,False
final_all_training,0.8467958726729711,0.8017718715393134,0.8005734667967906,0.9543269230769231,0.7127468581687613,0.9450867052023122,397,327,19,160,53,334,0.8413173652694611,0.46068660022148394,416,False,False,False,False
final_all_training,0.8473912030490248,0.8006644518272426,0.7994937383426592,0.9542168674698795,0.7109515260323159,0.9450867052023122,396,327,19,161,54,334,0.8383233532934131,0.45957918050941304,415,False,False,False,False
final_all_training,0.8475235451695533,0.7995570321151716,0.7984138828419372,0.9541062801932367,0.7091561938958707,0.9450867052023122,395,327,19,162,55,334,0.8353293413173652,0.4584717607973422,414,False,False,False,False
final_all_training,0.8499961700017045,0.8006644518272426,0.7995609924530163,0.9564164648910412,0.7091561938958707,0.9479768786127167,395,328,18,162,55,334,0.8353293413173652,0.4573643410852713,413,False,False,False,False
final_all_training,0.8506552856434328,0.7995570321151716,0.7984804938764791,0.9563106796116505,0.7073608617594255,0.9479768786127167,394,328,18,163,56,334,0.8323353293413174,0.45625692137320045,412,False,False,False,False
final_all_training,0.8506683569448175,0.7984496124031008,0.7973998500956627,0.9562043795620438,0.7055655296229802,0.9479768786127167,393,328,18,164,57,334,0.8293413173652695,0.45514950166112955,411,False,False,False,False
final_all_training,0.8517296862609882,0.7973421926910299,0.7963190531890898,0.9560975609756097,0.703770197486535,0.9479768786127167,392,328,18,165,57,334,0.8293413173652695,0.4540420819490587,410,False,False,False,False
final_all_training,0.8545486852624591,0.7962347729789591,0.7952380952380953,0.9559902200488998,0.7019748653500898,0.9479768786127167,391,328,18,166,57,334,0.8293413173652695,0.4529346622369878,409,False,False,False,False
final_all_training,0.8550272889299724,0.7951273532668881,0.7941569683266282,0.9558823529411765,0.7001795332136446,0.9479768786127167,390,328,18,167,57,334,0.8293413173652695,0.45182724252491696,408,False,False,False,False
final_all_training,0.8566568247082195,0.7962347729789591,0.7953006573954524,0.9582309582309583,0.7001795332136446,0.9508670520231214,390,329,17,167,57,334,0.8293413173652695,0.45071982281284606,407,False,False,False,False
final_all_training,0.8585883050207688,0.7951273532668881,0.794218837189536,0.958128078817734,0.6983842010771992,0.9508670520231214,389,329,17,168,58,334,0.8263473053892215,0.4496124031007752,406,False,False,False,False
final_all_training,0.8604131596362052,0.7962347729789591,0.7953611650294115,0.9604938271604938,0.6983842010771992,0.953757225433526,389,330,16,168,58,334,0.8263473053892215,0.4485049833887043,405,False,False,False,False
final_all_training,0.8605084093939834,0.7951273532668881,0.7942786421934744,0.9603960396039604,0.696588868940754,0.953757225433526,388,330,16,169,58,334,0.8263473053892215,0.44739756367663347,404,False,False,False,False
final_all_training,0.8626859005451137,0.7940199335548173,0.7931959219858156,0.9602977667493796,0.6947935368043088,0.953757225433526,387,330,16,170,59,334,0.8233532934131736,0.44629014396456257,403,False,False,False,False
final_all_training,0.8626993817516232,0.7929125138427464,0.7921129964925586,0.9601990049751243,0.6929982046678635,0.953757225433526,386,330,16,171,59,334,0.8233532934131736,0.44518272425249167,402,False,False,False,False
final_all_training,0.8647009007753133,0.7918050941306756,0.7910298578012369,0.9600997506234414,0.6912028725314183,0.953757225433526,385,330,16,172,60,334,0.8203592814371258,0.4440753045404208,401,False,False,False,False
final_all_training,0.8657992826304537,0.7929125138427464,0.7921692863815442,0.9625,0.6912028725314183,0.9566473988439307,385,331,15,172,60,334,0.8203592814371258,0.4429678848283499,400,False,False,False,False
final_all_training,0.8659466763829318,0.7918050941306756,0.7910854048732463,0.9624060150375939,0.6894075403949731,0.9566473988439307,384,331,15,173,61,334,0.8173652694610778,0.4418604651162791,399,False,False,False,False
final_all_training,0.8689359572028786,0.7906976744186046,0.7900012919817154,0.9623115577889447,0.6876122082585279,0.9566473988439307,383,331,15,174,62,334,0.8143712574850299,0.4407530454042082,398,False,False,False,False
final_all_training,0.8702920558349833,0.7895902547065338,0.7889169397938997,0.9622166246851386,0.6858168761220825,0.9566473988439307,382,331,15,175,62,334,0.8143712574850299,0.43964562569213733,397,False,False,False,False
final_all_training,0.870813152412857,0.7884828349944629,0.7878323403972647,0.9621212121212122,0.6840215439856373,0.9566473988439307,381,331,15,176,63,334,0.811377245508982,0.43853820598006643,396,False,False,False,False
final_all_training,0.8734859036298284,0.7873754152823921,0.7867474858795978,0.9620253164556962,0.6822262118491921,0.9566473988439307,380,331,15,177,64,334,0.8083832335329342,0.4374307862679956,395,False,False,False,False
final_all_training,0.8738838861246195,0.7862679955703211,0.7856623683288136,0.9619289340101523,0.6804308797127468,0.9566473988439307,379,331,15,178,65,334,0.8053892215568862,0.4363233665559247,394,False,False,False,False
final_all_training,0.8750284341687138,0.7851605758582503,0.7845769798327594,0.9618320610687023,0.6786355475763016,0.9566473988439307,378,331,15,179,66,334,0.8023952095808383,0.43521594684385384,393,False,False,False,False
final_all_training,0.8759031970560367,0.7840531561461794,0.7834913124790204,0.9617346938775511,0.6768402154398564,0.9566473988439307,377,331,15,180,67,334,0.7994011976047904,0.43410852713178294,392,False,False,False,False
final_all_training,0.8760193750489441,0.7829457364341085,0.7824053583547255,0.9616368286445013,0.6750448833034112,0.9566473988439307,376,331,15,181,68,334,0.7964071856287425,0.4330011074197121,391,False,False,False,False
final_all_training,0.8760692971760676,0.7818383167220376,0.7813191095463525,0.9615384615384616,0.6732495511669659,0.9566473988439307,375,331,15,182,68,334,0.7964071856287425,0.4318936877076412,390,False,False,False,False
final_all_training,0.8762595045937199,0.7807308970099668,0.7802325581395348,0.961439588688946,0.6714542190305206,0.9566473988439307,374,331,15,183,68,334,0.7964071856287425,0.43078626799557035,389,False,False,False,False
final_all_training,0.8765555515829756,0.7796234772978959,0.779145696218867,0.961340206185567,0.6696588868940754,0.9566473988439307,373,331,15,184,69,334,0.7934131736526946,0.42967884828349945,388,False,False,False,False
final_all_training,0.8771100421841582,0.778516057585825,0.77805851586771,0.9612403100775194,0.6678635547576302,0.9566473988439307,372,331,15,185,70,334,0.7904191616766467,0.42857142857142855,387,False,False,False,False
final_all_training,0.8781451945080966,0.7774086378737541,0.7769710091679989,0.961139896373057,0.6660682226211849,0.9566473988439307,371,331,15,186,71,334,0.7874251497005988,0.4274640088593577,386,False,False,False,False
final_all_training,0.8795342440974225,0.7763012181616833,0.7758831682000472,0.961038961038961,0.6642728904847397,0.9566473988439307,370,331,15,187,72,334,0.7844311377245509,0.4263565891472868,385,False,False,False,False
final_all_training,0.8797371981716263,0.7751937984496124,0.7747949850423543,0.9609375,0.6624775583482945,0.9566473988439307,369,331,15,188,72,334,0.7844311377245509,0.42524916943521596,384,False,False,False,False
final_all_training,0.8799425624177939,0.7740863787375415,0.7737064517714117,0.9608355091383812,0.6606822262118492,0.9566473988439307,368,331,15,189,72,334,0.7844311377245509,0.42414174972314506,383,False,False,False,False
final_all_training,0.88015356470464,0.7729789590254706,0.7726175604615084,0.9607329842931938,0.6588868940754039,0.9566473988439307,367,331,15,190,72,334,0.7844311377245509,0.4230343300110742,382,False,False,False,False
final_all_training,0.8814368785734076,0.7718715393133998,0.7715283031845381,0.9606299212598425,0.6570915619389587,0.9566473988439307,366,331,15,191,73,334,0.781437125748503,0.4219269102990033,381,False,False,False,False
final_all_training,0.8830553913101787,0.7729789590254706,0.7726566558551212,0.9631578947368421,0.6570915619389587,0.9595375722543352,366,332,14,191,73,334,0.781437125748503,0.42081949058693247,380,False,False,False,False
final_all_training,0.8850321327044852,0.7718715393133998,0.7715664603595638,0.9630606860158312,0.6552962298025135,0.9595375722543352,365,332,14,192,74,334,0.7784431137724551,0.41971207087486156,379,False,False,False,False
final_all_training,0.8857302959069271,0.770764119601329,0.7704758805724565,0.9629629629629629,0.6535008976660682,0.9595375722543352,364,332,14,193,74,334,0.7784431137724551,0.4186046511627907,378,False,False,False,False
final_all_training,0.886364915827922,0.769656699889258,0.7693849085515588,0.9628647214854111,0.651705565529623,0.9595375722543352,363,332,14,194,74,334,0.7784431137724551,0.4174972314507198,377,False,False,False,False
final_all_training,0.8868010514477708,0.7685492801771872,0.7682935363513479,0.9627659574468085,0.6499102333931778,0.9595375722543352,362,332,14,195,74,334,0.7784431137724551,0.416389811738649,376,False,False,False,False
final_all_training,0.8871220515440843,0.7674418604651163,0.7672017560228244,0.9626666666666667,0.6481149012567325,0.9595375722543352,361,332,14,196,74,334,0.7784431137724551,0.4152823920265781,375,False,False,False,False
final_all_training,0.8875709981069185,0.7663344407530454,0.7661095596133191,0.9625668449197861,0.6463195691202872,0.9595375722543352,360,332,14,197,75,334,0.7754491017964071,0.4141749723145072,374,False,False,False,False
final_all_training,0.8879319260542413,0.7652270210409745,0.7650169391662984,0.9624664879356568,0.644524236983842,0.9595375722543352,359,332,14,198,76,334,0.7724550898203593,0.4130675526024363,373,False,False,False,False
final_all_training,0.888840824904777,0.7663344407530454,0.7661405638411602,0.9650537634408602,0.644524236983842,0.9624277456647399,359,333,13,198,76,334,0.7724550898203593,0.4119601328903654,372,False,False,False,False
final_all_training,0.8895031473073357,0.7652270210409745,0.7650469326839997,0.9649595687331537,0.6427289048473968,0.9624277456647399,358,333,13,199,77,334,0.7694610778443114,0.4108527131782946,371,False,False,False,False
final_all_training,0.8898188404403626,0.7641196013289037,0.7639528590521002,0.9648648648648649,0.6409335727109515,0.9624277456647399,357,333,13,200,77,334,0.7694610778443114,0.4097452934662237,370,False,False,False,False
final_all_training,0.8900969138868867,0.7630121816168328,0.7628583349695661,0.964769647696477,0.6391382405745063,0.9624277456647399,356,333,13,201,77,334,0.7694610778443114,0.40863787375415284,369,False,False,False,False
final_all_training,0.8911832472540405,0.7641196013289037,0.7639795073166242,0.967391304347826,0.6391382405745063,0.9653179190751445,356,334,12,201,77,334,0.7694610778443114,0.40753045404208194,368,False,False,False,False
final_all_training,0.8914031554833141,0.7652270210409745,0.7650999793856936,0.9700272479564033,0.6391382405745063,0.9682080924855492,356,335,11,201,77,334,0.7694610778443114,0.4064230343300111,367,False,False,False,False
final_all_training,0.8924159308725461,0.7641196013289037,0.7640038330865058,0.9699453551912568,0.6373429084380611,0.9682080924855492,355,335,11,202,77,334,0.7694610778443114,0.4053156146179402,366,False,False,False,False
final_all_training,0.8930115259392031,0.7630121816168328,0.7629072152805725,0.9698630136986301,0.6355475763016158,0.9682080924855492,354,335,11,203,78,334,0.7664670658682635,0.40420819490586934,365,False,False,False,False
final_all_training,0.8933114418252861,0.7641196013289037,0.764025837796058,0.9725274725274725,0.6355475763016158,0.9710982658959537,354,336,10,203,78,334,0.7664670658682635,0.40310077519379844,364,False,False,False,False
final_all_training,0.8934436368268226,0.7630121816168328,0.762928157817254,0.9724517906336089,0.6337522441651705,0.9710982658959537,353,336,10,204,78,334,0.7664670658682635,0.4019933554817276,363,False,False,False,False
final_all_training,0.8936774165618139,0.7619047619047619,0.761829987744632,0.9723756906077348,0.6319569120287253,0.9710982658959537,352,336,10,205,78,334,0.7664670658682635,0.4008859357696567,362,False,False,False,False
final_all_training,0.8950077754005161,0.760797342192691,0.760731319554849,0.9722991689750693,0.63016157989228,0.9710982658959537,351,336,10,206,79,334,0.7634730538922155,0.3997785160575858,361,False,False,False,False
final_all_training,0.8952662738636606,0.7596899224806202,0.7596321452184889,0.9722222222222222,0.6283662477558348,0.9710982658959537,350,336,10,207,80,334,0.7604790419161677,0.39867109634551495,360,False,False,False,False
final_all_training,0.8957118503346378,0.7585825027685493,0.7585324566998675,0.9721448467966574,0.6265709156193896,0.9710982658959537,349,336,10,208,81,334,0.7574850299401198,0.39756367663344405,359,False,False,False,False
final_all_training,0.8958490951165865,0.7596899224806202,0.7596474765873673,0.9748603351955307,0.6265709156193896,0.9739884393063584,349,337,9,208,81,334,0.7574850299401198,0.3964562569213732,358,False,False,False,False
final_all_training,0.8971172302115731,0.7585825027685493,0.7585466730774892,0.9747899159663865,0.6247755834829444,0.9739884393063584,348,337,9,209,81,334,0.7574850299401198,0.3953488372093023,357,False,False,False,False
final_all_training,0.8978051891239808,0.7574750830564784,0.7574453366760332,0.9747191011235955,0.6229802513464991,0.9739884393063584,347,337,9,210,82,334,0.7544910179640718,0.39424141749723146,356,False,False,False,False
final_all_training,0.9000087742978896,0.7563676633444075,0.7563434593194396,0.9746478873239437,0.6211849192100538,0.9739884393063584,346,337,9,211,82,334,0.7544910179640718,0.39313399778516056,355,False,False,False,False
final_all_training,0.9000093694329864,0.7552602436323367,0.7552410329369776,0.9745762711864406,0.6193895870736086,0.9739884393063584,345,337,9,212,83,334,0.7514970059880239,0.3920265780730897,354,False,False,False,False
final_all_training,0.9002130800273715,0.7541528239202658,0.7541380494505494,0.9745042492917847,0.6175942549371634,0.9739884393063584,344,337,9,213,84,334,0.7485029940119761,0.3909191583610188,353,False,False,False,False
final_all_training,0.9007137476859085,0.7552602436323367,0.755249437987277,0.9772727272727273,0.6175942549371634,0.976878612716763,344,338,8,213,84,334,0.7485029940119761,0.38981173864894797,352,False,False,False,False
final_all_training,0.9014964840803783,0.7541528239202658,0.7541452861473857,0.9772079772079773,0.6157989228007181,0.976878612716763,343,338,8,214,85,334,0.7455089820359282,0.38870431893687707,351,False,False,False,False
final_all_training,0.9027621727045876,0.7530454042081949,0.7530405583565225,0.9771428571428571,0.6140035906642729,0.976878612716763,342,338,8,215,86,334,0.7425149700598802,0.3875968992248062,350,False,False,False,False
final_all_training,0.9028078372373146,0.7541528239202658,0.7541501103752759,0.9799426934097422,0.6140035906642729,0.9797687861271677,342,339,7,215,86,334,0.7425149700598802,0.3864894795127353,349,False,False,False,False
final_all_training,0.9028241461690308,0.7530454042081949,0.7530441927631055,0.9798850574712644,0.6122082585278277,0.9797687861271677,341,339,7,216,86,334,0.7425149700598802,0.3853820598006645,348,False,False,False,False
final_all_training,0.903179340097684,0.751937984496124,0.7519376802778486,0.9798270893371758,0.6104129263913824,0.9797687861271677,340,339,7,217,87,334,0.7395209580838323,0.3842746400885936,347,False,False,False,False
final_all_training,0.903920233468648,0.7508305647840532,0.7508305647840532,0.9797687861271677,0.6086175942549371,0.9797687861271677,339,339,7,218,88,334,0.7365269461077845,0.3831672203765227,346,False,False,False,False
final_all_training,0.9041849740463439,0.7497231450719822,0.7497228381374723,0.9797101449275363,0.6068222621184919,0.9797687861271677,338,339,7,219,88,334,0.7365269461077845,0.38205980066445183,345,False,False,False,False
final_all_training,0.9042320333327656,0.7486157253599114,0.7486144921848652,0.9796511627906976,0.6050269299820467,0.9797687861271677,337,339,7,220,88,334,0.7365269461077845,0.38095238095238093,344,False,False,False,False
final_all_training,0.9049626083728087,0.7497231450719822,0.74972038263429,0.9825072886297376,0.6050269299820467,0.9826589595375722,337,340,6,220,88,334,0.7365269461077845,0.3798449612403101,343,False,False,False,False
final_all_training,0.9061394849607699,0.7486157253599114,0.7486107925871328,0.9824561403508771,0.6032315978456014,0.9826589595375722,336,340,6,221,88,334,0.7365269461077845,0.3787375415282392,342,False,False,False,False
final_all_training,0.9069199266790487,0.7475083056478405,0.7475005641513692,0.9824046920821115,0.6014362657091562,0.9826589595375722,335,340,6,222,88,334,0.7365269461077845,0.37763012181616834,341,False,False,False,False
final_all_training,0.9069671309483488,0.7464008859357697,0.7463896891361377,0.9823529411764705,0.599640933572711,0.9826589595375722,334,340,6,223,89,334,0.7335329341317365,0.37652270210409744,340,False,False,False,False
final_all_training,0.9075834714440988,0.7475083056478405,0.7474931318681319,0.9852507374631269,0.599640933572711,0.9855491329479769,334,341,5,223,89,334,0.7335329341317365,0.3754152823920266,339,False,False,False,False
final_all_training,0.9076771865112472,0.7464008859357697,0.7463809798306238,0.985207100591716,0.5978456014362658,0.9855491329479769,333,341,5,224,89,334,0.7335329341317365,0.3743078626799557,338,False,False,False,False
final_all_training,0.9082361136135803,0.7452934662236987,0.7452681620157777,0.9851632047477745,0.5960502692998204,0.9855491329479769,332,341,5,225,89,334,0.7335329341317365,0.37320044296788485,337,False,False,False,False
final_all_training,0.9092769884462256,0.7441860465116279,0.7441546701925282,0.9851190476190477,0.5942549371633752,0.9855491329479769,331,341,5,226,89,334,0.7335329341317365,0.37209302325581395,336,False,False,False,False
final_all_training,0.9094589383203516,0.743078626799557,0.7430404961191628,0.9850746268656716,0.59245960502693,0.9855491329479769,330,341,5,227,90,334,0.7305389221556886,0.3709856035437431,335,False,False,False,False
final_all_training,0.9096444683968761,0.7419712070874862,0.7419256315431179,0.9850299401197605,0.5906642728904847,0.9855491329479769,329,341,5,228,91,334,0.7275449101796407,0.3698781838316722,334,False,False,False,False
final_all_training,0.9096820997141692,0.7408637873754153,0.7408100682007752,0.984984984984985,0.5888689407540395,0.9855491329479769,328,341,5,229,92,334,0.7245508982035929,0.3687707641196013,333,False,False,False,False
final_all_training,0.9097288930365592,0.7397563676633444,0.7396937978172575,0.9849397590361446,0.5870736086175943,0.9855491329479769,327,341,5,230,93,334,0.7215568862275449,0.36766334440753046,332,False,False,False,False
final_all_training,0.9101090936234244,0.7386489479512736,0.738576812106224,0.9848942598187311,0.585278276481149,0.9855491329479769,326,341,5,231,94,334,0.718562874251497,0.36655592469545956,331,False,False,False,False
final_all_training,0.9106486742492125,0.7375415282392026,0.7374591027696641,0.9848484848484849,0.5834829443447038,0.9855491329479769,325,341,5,232,94,334,0.718562874251497,0.3654485049833887,330,False,False,False,False
final_all_training,0.911283365559568,0.7364341085271318,0.7363406614976936,0.9848024316109423,0.5816876122082585,0.9855491329479769,324,341,5,233,95,334,0.7155688622754491,0.3643410852713178,329,False,False,False,False
final_all_training,0.9121415648966475,0.7353266888150609,0.7352214799683469,0.9847560975609756,0.5798922800718133,0.9855491329479769,323,341,5,234,95,334,0.7155688622754491,0.36323366555924697,328,False,False,False,False
final_all_training,0.9123545391747433,0.7342192691029901,0.7341015498473709,0.9847094801223242,0.578096947935368,0.9855491329479769,322,341,5,235,96,334,0.7125748502994012,0.36212624584717606,327,False,False,False,False
final_all_training,0.9124994749726083,0.7331118493909191,0.7329808627880183,0.9846625766871165,0.5763016157989228,0.9855491329479769,321,341,5,236,97,334,0.7095808383233533,0.3610188261351052,326,False,False,False,False
final_all_training,0.9127142521986102,0.7320044296788483,0.731859410430839,0.9846153846153847,0.5745062836624776,0.9855491329479769,320,341,5,237,97,334,0.7095808383233533,0.3599114064230343,325,False,False,False,False
final_all_training,0.9127965321473405,0.7308970099667774,0.7307371844034727,0.9845679012345679,0.5727109515260324,0.9855491329479769,319,341,5,238,97,334,0.7095808383233533,0.3588039867109635,324,False,False,False,False
final_all_training,0.9134495603683044,0.7297895902547066,0.7296141763204398,0.9845201238390093,0.5709156193895871,0.9855491329479769,318,341,5,239,98,334,0.7065868263473054,0.3576965669988926,323,False,False,False,False
final_all_training,0.9138153866116956,0.7286821705426356,0.7284903777829321,0.984472049689441,0.5691202872531418,0.9855491329479769,317,341,5,240,98,334,0.7065868263473054,0.35658914728682173,322,False,False,False,False
final_all_training,0.9138317102298478,0.7275747508305648,0.7273657803786033,0.9844236760124611,0.5673249551166966,0.9855491329479769,316,341,5,241,99,334,0.7035928143712575,0.3554817275747508,321,False,False,False,False
final_all_training,0.9143422381088876,0.7264673311184939,0.7262403756813582,0.984375,0.5655296229802513,0.9855491329479769,315,341,5,242,100,334,0.7005988023952096,0.35437430786268,320,False,False,False,False
final_all_training,0.9154136653797926,0.7253599114064231,0.7251141552511415,0.9843260188087775,0.5637342908438061,0.9855491329479769,314,341,5,243,101,334,0.6976047904191617,0.3532668881506091,319,False,False,False,False
final_all_training,0.9155402349992994,0.7242524916943521,0.7239871106337272,0.9842767295597484,0.5619389587073609,0.9855491329479769,313,341,5,244,102,334,0.6946107784431138,0.3521594684385382,318,False,False,False,False
final_all_training,0.9161078088370812,0.7231450719822813,0.7228592333605053,0.9842271293375394,0.5601436265709157,0.9855491329479769,312,341,5,245,103,334,0.6916167664670658,0.35105204872646734,317,False,False,False,False
final_all_training,0.9162881080250889,0.7242524916943521,0.7239478016817493,0.9873417721518988,0.5601436265709157,0.9884393063583815,312,342,4,245,103,334,0.6916167664670658,0.34994462901439644,316,False,False,False,False
final_all_training,0.916378136883064,0.7231450719822813,0.7228183997013928,0.9873015873015873,0.5583482944344704,0.9884393063583815,311,342,4,246,104,334,0.688622754491018,0.3488372093023256,315,False,False,False,False
