selection_scope,outer_fold,embedding,config_id,n_estimators,forest_params,max_depth,min_samples_leaf,max_features,class_weight,mean_inner_average_precision,inner_average_precision_0,inner_average_precision_1,inner_average_precision_2,inner_rows,selection_rank
outer_fold,2,b,rf_17,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,sqrt,balanced,0.9641330987950317,0.9565051024437807,0.9727239247617798,0.963170269179535,723,6
outer_fold,2,b,rf_18,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,0.1,None,0.9605931774698954,0.9554237232161495,0.9630782488063275,0.9632775603872086,723,19
outer_fold,2,b,rf_19,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,0.1,balanced,0.9638066183982102,0.960318208921711,0.9668166877138715,0.9642849585590482,723,9
outer_fold,2,b,rf_20,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,sqrt,None,0.9623580607258203,0.9537030153880074,0.972276477717633,0.9610946890718205,723,14
outer_fold,2,b,rf_21,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,sqrt,balanced,0.9664330183425358,0.9618373466296617,0.9701491096431656,0.96731259875478,723,2
outer_fold,2,b,rf_22,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,0.1,None,0.9628773830532075,0.9563827678400226,0.9670301890267067,0.9652191922928929,723,10
outer_fold,2,b,rf_23,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,0.1,balanced,0.9650686414015827,0.9614517625919164,0.9653416327717156,0.9684125288411163,723,5
outer_fold,2,c,rf_00,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,sqrt,None,0.94454377908878,0.9378827861258576,0.9533156003155377,0.942432950824944,723,60
outer_fold,2,c,rf_01,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,sqrt,balanced,0.9451606210709866,0.9355924920944232,0.9520692148220358,0.9478201562965011,723,58
outer_fold,2,c,rf_02,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,0.1,None,0.934376174820707,0.9228740771475261,0.9445938297371935,0.9356606175774014,723,71
outer_fold,2,c,rf_03,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,0.1,balanced,0.9422751607466197,0.9409675066210635,0.9486410846249999,0.9372168909937955,723,66
outer_fold,2,c,rf_04,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,sqrt,None,0.9382350086535566,0.9271609457757339,0.9467336465279464,0.9408104336569895,723,70
outer_fold,2,c,rf_05,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,sqrt,balanced,0.9453215896744614,0.9342201824692558,0.9512594330656001,0.9504851534885284,723,56
outer_fold,2,c,rf_06,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,0.1,None,0.9424263791158108,0.9369600913093995,0.945823578935323,0.9444954671027099,723,65
outer_fold,2,c,rf_07,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,0.1,balanced,0.9468075275592215,0.9357590318769959,0.956011705867565,0.9486518449331037,723,45
outer_fold,2,c,rf_08,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,sqrt,None,0.9472516859090484,0.9407024932560792,0.9524977091607436,0.9485548553103226,723,44
outer_fold,2,c,rf_09,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,sqrt,balanced,0.9458898717227026,0.9410957135138132,0.9496418407763031,0.9469320608779916,723,51
outer_fold,2,c,rf_10,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,0.1,None,0.9449707572514363,0.9452282922454938,0.9436322708397025,0.9460517086691129,723,59
outer_fold,2,c,rf_11,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,0.1,balanced,0.9452090966607849,0.9367321546386056,0.9558664918210291,0.94302864352272,723,57
outer_fold,2,c,rf_12,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,sqrt,None,0.9443922085913332,0.9372304099381228,0.9530127739376602,0.9429334418982167,723,61
outer_fold,2,c,rf_13,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,sqrt,balanced,0.9454688572453099,0.9361079920719911,0.9519954825247053,0.9483030971392332,723,55
outer_fold,2,c,rf_14,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,0.1,None,0.934183538757701,0.9224571099073793,0.9443663722515825,0.9357271341141412,723,72
outer_fold,2,c,rf_15,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,0.1,balanced,0.9421465944902017,0.9410798039830628,0.9488281147714522,0.93653186471609,723,67
outer_fold,2,c,rf_16,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,sqrt,None,0.9410236916389905,0.9352769321820575,0.9464702521673304,0.9413238905675834,723,68
outer_fold,2,c,rf_17,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,sqrt,balanced,0.9493115763455985,0.9391393434001942,0.9531166631092123,0.955678722527389,723,40
outer_fold,2,c,rf_18,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,0.1,None,0.9435647567915227,0.9357816074052314,0.9473926866696732,0.9475199762996638,723,63
outer_fold,2,c,rf_19,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,0.1,balanced,0.9477967089505087,0.939115010708889,0.9565613124163301,0.947713803726307,723,43
outer_fold,2,c,rf_20,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,sqrt,None,0.9440817345904273,0.9327014093259507,0.9534073750543578,0.9461364193909735,723,62
outer_fold,2,c,rf_21,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,sqrt,balanced,0.9466441541262159,0.9400513395091403,0.947995994778863,0.9518851280906445,723,49
outer_fold,2,c,rf_22,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,0.1,None,0.9404965472995518,0.9340152391500237,0.9417451963478808,0.9457292064007506,723,69
outer_fold,2,c,rf_23,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,0.1,balanced,0.9426636178806381,0.9353932696546707,0.9521563582690244,0.9404412257182192,723,64
outer_fold,3,a,rf_00,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,sqrt,None,0.9504517607289258,0.9353274117571171,0.952105086683461,0.9639227837461992,723,37
outer_fold,3,a,rf_01,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,sqrt,balanced,0.9496317499809018,0.9371379035142483,0.9531591981742514,0.9585981482542056,723,41
outer_fold,3,a,rf_02,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,0.1,None,0.9452869848555133,0.9175899350274555,0.9548463267647413,0.963424692774343,723,59
outer_fold,3,a,rf_03,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,0.1,balanced,0.9485317327463338,0.9283199965199721,0.957361826952884,0.9599133747661457,723,49
outer_fold,3,a,rf_04,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,sqrt,None,0.9503792149808632,0.9360889109624683,0.9487172023422835,0.9663315316378376,723,38
outer_fold,3,a,rf_05,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,sqrt,balanced,0.9536303294090397,0.9375714217088598,0.9572136384510614,0.9661059280671982,723,28
outer_fold,3,a,rf_06,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,0.1,None,0.9494886799589137,0.9335653076395674,0.9493677805572018,0.9655329516799718,723,42
outer_fold,3,a,rf_07,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,0.1,balanced,0.951937504588226,0.9316250254722492,0.9627848045038363,0.9614026837885926,723,31
outer_fold,3,a,rf_08,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,sqrt,None,0.9461665201830579,0.9290475639281996,0.945191312334968,0.9642606842860064,723,55
outer_fold,3,a,rf_09,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,sqrt,balanced,0.951441718003795,0.9341601711079126,0.9589926891661553,0.9611722937373168,723,33
outer_fold,3,a,rf_10,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,0.1,None,0.9459291786544002,0.9339892847861946,0.9411859315258623,0.9626123196511436,723,57
outer_fold,3,a,rf_11,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,0.1,balanced,0.9548003217181863,0.9405024521449556,0.958398319570146,0.9655001934394571,723,25
outer_fold,3,a,rf_12,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,sqrt,None,0.9506701277787334,0.9354248964337657,0.9520414616541755,0.9645440252482591,723,34
outer_fold,3,a,rf_13,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,sqrt,balanced,0.9494482740109854,0.9367164529392564,0.953063146290823,0.9585652228028771,723,43
outer_fold,3,a,rf_14,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,0.1,None,0.9450829127759857,0.9175899350274555,0.9547407276166291,0.9629180756838723,723,60
outer_fold,3,a,rf_15,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,0.1,balanced,0.9485317327463338,0.9283199965199721,0.957361826952884,0.9599133747661457,723,50
outer_fold,3,a,rf_16,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,sqrt,None,0.9499926695310513,0.9328658807748597,0.9503791503618739,0.9667329774564202,723,40
outer_fold,3,a,rf_17,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,sqrt,balanced,0.9541638917951851,0.9379157783487794,0.9584809267272684,0.9660949703095076,723,26
outer_fold,3,a,rf_18,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,0.1,None,0.9488273730958232,0.9345277229906439,0.9478362645453735,0.9641181317514521,723,45
outer_fold,3,a,rf_19,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,0.1,balanced,0.952094661734364,0.9322441332076505,0.9630763389171668,0.9609635130782748,723,30
outer_fold,3,a,rf_20,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,sqrt,None,0.9475446390909417,0.9331387016025172,0.9440782346017161,0.9654169810685914,723,53
outer_fold,3,a,rf_21,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,sqrt,balanced,0.9534878168750414,0.9375247684120923,0.9607583654666356,0.962180316746396,723,29
outer_fold,3,a,rf_22,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,0.1,None,0.948278218383464,0.939694869371438,0.941045559165105,0.9640942266138491,723,52
outer_fold,3,a,rf_23,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,0.1,balanced,0.9536396834167754,0.9447824881108583,0.9554214393984096,0.9607151227410583,723,27
outer_fold,3,b,rf_00,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,sqrt,None,0.9560300849049931,0.949449669424515,0.9606789755078045,0.95796160978266,723,24
outer_fold,3,b,rf_01,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,sqrt,balanced,0.9561082103448405,0.9512947965947354,0.9636833415785289,0.953346492861257,723,21
outer_fold,3,b,rf_02,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,0.1,None,0.9562370440921959,0.94804010202831,0.9653240385277275,0.9553469917205502,723,19
outer_fold,3,b,rf_03,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,0.1,balanced,0.956770391668631,0.951049428247812,0.9659444686647665,0.9533172780933143,723,17
outer_fold,3,b,rf_04,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,sqrt,None,0.9596987852667693,0.9521677637242664,0.9609227551130846,0.9660058369629574,723,13
outer_fold,3,b,rf_05,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,sqrt,balanced,0.9619221971620003,0.9559938183891861,0.9681654517974565,0.9616073212993581,723,8
outer_fold,3,b,rf_06,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,0.1,None,0.9628367807162098,0.9523158886667757,0.9663637821392983,0.9698306713425553,723,4
outer_fold,3,b,rf_07,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,0.1,balanced,0.9622928677006529,0.9528402000153151,0.9690956314953552,0.9649427715912888,723,6
outer_fold,3,b,rf_08,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,sqrt,None,0.960899463667603,0.9552492836727151,0.9609374448462255,0.9665116624838685,723,12
outer_fold,3,b,rf_09,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,sqrt,balanced,0.9629829454332789,0.9573939325696572,0.9655513692832511,0.966003534446928,723,3
outer_fold,3,b,rf_10,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,0.1,None,0.9576025749296342,0.9455135011900789,0.9606828391036308,0.9666113844951929,723,16
outer_fold,3,b,rf_11,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,0.1,balanced,0.9649821817121653,0.957829166225201,0.9715600465976544,0.9655573323136406,723,1
outer_fold,3,b,rf_12,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,sqrt,None,0.9560927666226243,0.9497027798918086,0.9607221080941422,0.9578534118819222,723,23
outer_fold,3,b,rf_13,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,sqrt,balanced,0.9560946770265778,0.951466963403236,0.9634668310909914,0.9533502365855064,723,22
outer_fold,3,b,rf_14,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,0.1,None,0.9561959611696746,0.9476794474009987,0.9653736993676367,0.9555347367403881,723,20
outer_fold,3,b,rf_15,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,0.1,balanced,0.9566799661500599,0.951049428247812,0.965933706953205,0.9530567632491627,723,18
outer_fold,3,b,rf_16,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,sqrt,None,0.9614226177087799,0.9545224770178902,0.9650834855621102,0.9646618905463392,723,11
outer_fold,3,b,rf_17,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,sqrt,balanced,0.9615029626465351,0.9554911045160945,0.9676872902607042,0.9613304931628064,723,9
outer_fold,3,b,rf_18,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,0.1,None,0.9625284230472643,0.953385754653808,0.9659833473752719,0.968216167112713,723,5
outer_fold,3,b,rf_19,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,0.1,balanced,0.9614727439169931,0.9530403605212654,0.9677394880549399,0.9636383831747743,723,10
outer_fold,3,b,rf_20,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,sqrt,None,0.9593371691649363,0.9526539853137005,0.9602924271306837,0.9650650950504244,723,14
outer_fold,3,b,rf_21,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,sqrt,balanced,0.9621100597687985,0.9559860357088642,0.9661798149936565,0.9641643286038748,723,7
outer_fold,3,b,rf_22,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,0.1,None,0.9579265929448392,0.9496296607087736,0.9588154601872857,0.9653346579384583,723,15
outer_fold,3,b,rf_23,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,1,0.1,balanced,0.9638314220794021,0.9571019043309608,0.9703367431346485,0.9640556187725974,723,2
outer_fold,3,c,rf_00,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,sqrt,None,0.9453818075001655,0.9244834700991229,0.955054699189948,0.9566072532114257,723,58
outer_fold,3,c,rf_01,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,sqrt,balanced,0.9487661512142953,0.9351013435461992,0.9555925636298946,0.955604546466792,723,48
outer_fold,3,c,rf_02,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,0.1,None,0.9436346078182791,0.9335627872413956,0.9491421317582038,0.9481989044552379,723,65
outer_fold,3,c,rf_03,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,12,0.1,balanced,0.9385999525295107,0.9233291100845523,0.9432665045939657,0.9492042429100138,723,71
outer_fold,3,c,rf_04,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,sqrt,None,0.9489519694637226,0.9419591409140811,0.9477620906807676,0.9571346767963191,723,44
outer_fold,3,c,rf_05,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,sqrt,balanced,0.9502858784940935,0.9410013949575773,0.9521907675587737,0.9576654729659294,723,39
outer_fold,3,c,rf_06,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,0.1,None,0.9398000064269576,0.9234139238113741,0.9435468757932168,0.9524392196762821,723,69
outer_fold,3,c,rf_07,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,4,0.1,balanced,0.943698061693277,0.9321496264955893,0.9440545447772941,0.9548900138069472,723,63
outer_fold,3,c,rf_08,200,"{""class_weight"":null,""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,sqrt,None,0.9468748837802089,0.9316686184782779,0.9552437502129587,0.9537122826493902,723,54
outer_fold,3,c,rf_09,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":""sqrt"",""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,sqrt,balanced,0.9516295338561536,0.9444446183449184,0.9547629805529736,0.9556810026705685,723,32
outer_fold,3,c,rf_10,200,"{""class_weight"":null,""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,0.1,None,0.9460933176975197,0.9351746857433031,0.9501339797692451,0.9529712875800109,723,56
outer_fold,3,c,rf_11,200,"{""class_weight"":""balanced"",""max_depth"":8,""max_features"":0.1,""min_samples_leaf"":1,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",8.0,1,0.1,balanced,0.9428843283844414,0.9355253788086907,0.9465645059152421,0.9465631004293914,723,67
outer_fold,3,c,rf_12,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,sqrt,None,0.9446262823331826,0.9242442307217711,0.9531868611087201,0.9564477551690566,723,62
outer_fold,3,c,rf_13,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,sqrt,balanced,0.9487909101776775,0.9355050485387949,0.9554233663736879,0.9554443156205497,723,46
outer_fold,3,c,rf_14,200,"{""class_weight"":null,""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,0.1,None,0.9436443794196309,0.9340359131851615,0.9484418417536071,0.948455383320124,723,64
outer_fold,3,c,rf_15,200,"{""class_weight"":""balanced"",""max_depth"":null,""max_features"":0.1,""min_samples_leaf"":12,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,12,0.1,balanced,0.9387306638681538,0.923646131206799,0.943341617487649,0.9492042429100138,723,70
outer_fold,3,c,rf_16,200,"{""class_weight"":null,""max_depth"":null,""max_features"":""sqrt"",""min_samples_leaf"":4,""n_estimators"":200,""n_jobs"":2,""random_state"":42}",,4,sqrt,None,0.9504817779127203,0.9419750029656234,0.9522272142027257,0.9572431165698116,723,36
