threshold,accuracy,macro_f1,precision,relevant_recall,specificity,tp,tn,fp,fn,medical_fn,medical_n,medical_recall,referral_fraction,referrals,feasible_recall_first,selected_default_0_5,selected_balanced_macro_f1,selected_recall_first
0.003817640943452716,0.7929125138427464,0.746022124792251,0.7520435967302452,0.9910233393177738,0.47398843930635837,552,164,182,5,2,334,0.9940119760479041,0.8128460686600222,734,True,False,False,False
0.004113623406738043,0.7940199335548173,0.7476744186046511,0.7530695770804912,0.9910233393177738,0.476878612716763,552,165,181,5,2,334,0.9940119760479041,0.8117386489479512,733,True,False,False,False
0.004237110260874033,0.7951273532668881,0.7493221170655435,0.7540983606557377,0.9910233393177738,0.4797687861271676,552,166,180,5,2,334,0.9940119760479041,0.8106312292358804,732,True,False,False,False
0.004393508657813072,0.7962347729789591,0.7509652509652509,0.7551299589603283,0.9910233393177738,0.48265895953757226,552,167,179,5,2,334,0.9940119760479041,0.8095238095238095,731,True,False,False,False
0.004397364798933268,0.7973421926910299,0.7526038508697468,0.7561643835616438,0.9910233393177738,0.48554913294797686,552,168,178,5,2,334,0.9940119760479041,0.8084163898117387,730,True,False,False,False
0.0046419561840593815,0.7984496124031008,0.7542379471228615,0.757201646090535,0.9910233393177738,0.4884393063583815,552,169,177,5,2,334,0.9940119760479041,0.8073089700996677,729,True,False,False,False
0.004686255007982254,0.7995570321151716,0.7558675698484656,0.7582417582417582,0.9910233393177738,0.4913294797687861,552,170,176,5,2,334,0.9940119760479041,0.8062015503875969,728,True,False,False,False
0.004739327821880579,0.8006644518272426,0.7574927489526264,0.7592847317744154,0.9910233393177738,0.49421965317919075,552,171,175,5,2,334,0.9940119760479041,0.805094130675526,727,True,False,False,False
0.0047960481606423855,0.8017718715393134,0.759113514125742,0.7603305785123967,0.9910233393177738,0.49710982658959535,552,172,174,5,2,334,0.9940119760479041,0.8039867109634552,726,True,False,False,False
0.0051317415200173855,0.8006644518272426,0.7580414666968358,0.76,0.9892280071813285,0.49710982658959535,551,172,174,6,3,334,0.9910179640718563,0.8028792912513842,725,True,False,False,False
0.005300791002810001,0.8017718715393134,0.7596565183450429,0.761049723756906,0.9892280071813285,0.5,551,173,173,6,3,334,0.9910179640718563,0.8017718715393134,724,True,False,False,False
0.005329173989593983,0.8028792912513842,0.7612672290874525,0.7621023513139695,0.9892280071813285,0.5028901734104047,551,174,172,6,3,334,0.9910179640718563,0.8006644518272426,723,True,False,False,False
0.00535773066803813,0.8039867109634552,0.7628736278490815,0.7631578947368421,0.9892280071813285,0.5057803468208093,551,175,171,6,3,334,0.9910179640718563,0.7995570321151716,722,True,False,False,False
0.00538227241486311,0.8028792912513842,0.7617993313415848,0.7628294036061026,0.9874326750448833,0.5057803468208093,550,175,171,7,3,334,0.9910179640718563,0.7984496124031008,721,True,False,False,False
0.005716592073440552,0.8039867109634552,0.7634001595776965,0.7638888888888888,0.9874326750448833,0.5086705202312138,550,176,170,7,3,334,0.9910179640718563,0.7973421926910299,720,True,False,False,False
0.005816530901938677,0.805094130675526,0.764996746909564,0.7649513212795549,0.9874326750448833,0.5115606936416185,550,177,169,7,3,334,0.9910179640718563,0.7962347729789591,719,True,False,False,False
0.0058969189412891865,0.8062015503875969,0.7665891215243159,0.766016713091922,0.9874326750448833,0.5144508670520231,550,178,168,7,3,334,0.9910179640718563,0.7951273532668881,718,True,False,False,True
0.006385176908224821,0.805094130675526,0.7655126828059159,0.7656903765690377,0.9856373429084381,0.5144508670520231,549,178,168,8,4,334,0.9880239520958084,0.7940199335548173,717,False,False,False,False
0.006413464434444904,0.8062015503875969,0.7670996257971523,0.7667597765363129,0.9856373429084381,0.5173410404624278,549,179,167,8,4,334,0.9880239520958084,0.7929125138427464,716,False,False,False,False
0.006773862522095442,0.8073089700996677,0.7686824252702988,0.7678321678321678,0.9856373429084381,0.5202312138728323,549,180,166,8,4,334,0.9880239520958084,0.7918050941306756,715,False,False,False,False
0.006909538526087999,0.8084163898117387,0.7702611087009272,0.7689075630252101,0.9856373429084381,0.523121387283237,549,181,165,8,4,334,0.9880239520958084,0.7906976744186046,714,False,False,False,False
0.0071119274944067,0.8095238095238095,0.7718357033728993,0.7699859747545582,0.9856373429084381,0.5260115606936416,549,182,164,8,4,334,0.9880239520958084,0.7895902547065338,713,False,False,False,False
0.0071348026394844055,0.8106312292358804,0.7734062363802052,0.7710674157303371,0.9856373429084381,0.5289017341040463,549,183,163,8,4,334,0.9880239520958084,0.7884828349944629,712,False,False,False,False
0.007326310966163874,0.8117386489479512,0.7749727346287805,0.7721518987341772,0.9856373429084381,0.5317919075144508,549,184,162,8,4,334,0.9880239520958084,0.7873754152823921,711,False,False,False,False
0.007326457183808088,0.8128460686600222,0.776535224838303,0.7732394366197183,0.9856373429084381,0.5346820809248555,549,185,161,8,4,334,0.9880239520958084,0.7862679955703211,710,False,False,False,False
0.0073941792361438274,0.813953488372093,0.7780937335439705,0.7743300423131171,0.9856373429084381,0.5375722543352601,549,186,160,8,4,334,0.9880239520958084,0.7851605758582503,709,False,False,False,False
0.007694023661315441,0.8150609080841639,0.779648287098259,0.7754237288135594,0.9856373429084381,0.5404624277456648,549,187,159,8,4,334,0.9880239520958084,0.7840531561461794,708,False,False,False,False
0.008291566744446754,0.8161683277962348,0.781198911672661,0.7765205091937766,0.9856373429084381,0.5433526011560693,549,188,158,8,4,334,0.9880239520958084,0.7829457364341085,707,False,False,False,False
0.008521287702023983,0.8172757475083057,0.782745633259406,0.7776203966005666,0.9856373429084381,0.546242774566474,549,189,157,8,4,334,0.9880239520958084,0.7818383167220376,706,False,False,False,False
0.008865822106599808,0.8183831672203765,0.7842884776731611,0.7787234042553192,0.9856373429084381,0.5491329479768786,549,190,156,8,4,334,0.9880239520958084,0.7807308970099668,705,False,False,False,False
0.009228412061929703,0.8194905869324474,0.7858274705527142,0.7798295454545454,0.9856373429084381,0.5520231213872833,549,191,155,8,4,334,0.9880239520958084,0.7796234772978959,704,False,False,False,False
0.009821134619414806,0.8183831672203765,0.7847374847374847,0.7795163584637269,0.9838420107719928,0.5520231213872833,548,191,155,9,4,334,0.9880239520958084,0.778516057585825,703,False,False,False,False
0.01005313266068697,0.8194905869324474,0.7862715686544992,0.7806267806267806,0.9838420107719928,0.5549132947976878,548,192,154,9,4,334,0.9880239520958084,0.7774086378737541,702,False,False,False,False
0.010337338782846928,0.8205980066445183,0.7878018636928039,0.7817403708987162,0.9838420107719928,0.5578034682080925,548,193,153,9,4,334,0.9880239520958084,0.7763012181616833,701,False,False,False,False
0.010484256781637669,0.8217054263565892,0.7893283948685177,0.7828571428571428,0.9838420107719928,0.5606936416184971,548,194,152,9,4,334,0.9880239520958084,0.7751937984496124,700,False,False,False,False
0.011428402736783028,0.82281284606866,0.7908511870295309,0.7839771101573677,0.9838420107719928,0.5635838150289018,548,195,151,9,4,334,0.9880239520958084,0.7740863787375415,699,False,False,False,False
0.011475090868771076,0.8239202657807309,0.7923702648570872,0.7851002865329513,0.9838420107719928,0.5664739884393064,548,196,150,9,4,334,0.9880239520958084,0.7729789590254706,698,False,False,False,False
0.011573286727070808,0.8250276854928018,0.7938856528673461,0.7862266857962698,0.9838420107719928,0.569364161849711,548,197,149,9,4,334,0.9880239520958084,0.7718715393133998,697,False,False,False,False
0.011622432619333267,0.8261351052048727,0.795397375412933,0.7873563218390804,0.9838420107719928,0.5722543352601156,548,198,148,9,4,334,0.9880239520958084,0.770764119601329,696,False,False,False,False
0.012205798178911209,0.8272425249169435,0.7969054566844673,0.7884892086330936,0.9838420107719928,0.5751445086705202,548,199,147,9,4,334,0.9880239520958084,0.769656699889258,695,False,False,False,False
0.012302640825510025,0.8283499446290143,0.798409920712079,0.7896253602305475,0.9838420107719928,0.5780346820809249,548,200,146,9,4,334,0.9880239520958084,0.7685492801771872,694,False,False,False,False
0.012514136731624603,0.8272425249169435,0.7973122302158273,0.7893217893217893,0.9820466786355476,0.5780346820809249,547,200,146,10,4,334,0.9880239520958084,0.7674418604651163,693,False,False,False,False
0.012605936266481876,0.8283499446290143,0.7988121197137243,0.7904624277456648,0.9820466786355476,0.5809248554913294,547,201,145,10,4,334,0.9880239520958084,0.7663344407530454,692,False,False,False,False
0.012776323594152927,0.8294573643410853,0.8003084505100634,0.7916063675832128,0.9820466786355476,0.5838150289017341,547,202,144,10,4,334,0.9880239520958084,0.7652270210409745,691,False,False,False,False
0.012830040417611599,0.8305647840531561,0.801801246067485,0.7927536231884058,0.9820466786355476,0.5867052023121387,547,203,143,10,4,334,0.9880239520958084,0.7641196013289037,690,False,False,False,False
0.014074626378715038,0.831672203765227,0.8032905296950241,0.7939042089985486,0.9820466786355476,0.5895953757225434,547,204,142,10,4,334,0.9880239520958084,0.7630121816168328,689,False,False,False,False
0.014583887532353401,0.832779623477298,0.804776324549535,0.7950581395348837,0.9820466786355476,0.5924855491329479,547,205,141,10,4,334,0.9880239520958084,0.7619047619047619,688,False,False,False,False
0.015020192600786686,0.8338870431893688,0.8062586536371021,0.7962154294032023,0.9820466786355476,0.5953757225433526,547,206,140,10,4,334,0.9880239520958084,0.760797342192691,687,False,False,False,False
0.015245599672198296,0.8349944629014396,0.8077375398144351,0.7973760932944607,0.9820466786355476,0.5982658959537572,547,207,139,10,4,334,0.9880239520958084,0.7596899224806202,686,False,False,False,False
0.015747690573334694,0.8361018826135105,0.8092130057902491,0.7985401459854015,0.9820466786355476,0.6011560693641619,547,208,138,10,4,334,0.9880239520958084,0.7585825027685493,685,False,False,False,False
0.015798626467585564,0.8349944629014396,0.8081093608494434,0.7982456140350878,0.9802513464991023,0.6011560693641619,546,208,138,11,4,334,0.9880239520958084,0.7574750830564784,684,False,False,False,False
0.015809515491127968,0.8338870431893688,0.8070072951099966,0.7979502196193266,0.9784560143626571,0.6011560693641619,545,208,138,12,4,334,0.9880239520958084,0.7563676633444075,683,False,False,False,False
0.01689961738884449,0.8349944629014396,0.8084775655397124,0.7991202346041055,0.9784560143626571,0.6040462427745664,545,209,137,12,4,334,0.9880239520958084,0.7552602436323367,682,False,False,False,False
0.01692592166364193,0.8361018826135105,0.8099444811030968,0.8002936857562408,0.9784560143626571,0.6069364161849711,545,210,136,12,4,334,0.9880239520958084,0.7541528239202658,681,False,False,False,False
0.017545118927955627,0.8372093023255814,0.8114080638997063,0.8014705882352942,0.9784560143626571,0.6098265895953757,545,211,135,12,4,334,0.9880239520958084,0.7530454042081949,680,False,False,False,False
0.017744317650794983,0.8383167220376523,0.8128683358882643,0.8026509572901326,0.9784560143626571,0.6127167630057804,545,212,134,12,4,334,0.9880239520958084,0.751937984496124,679,False,False,False,False
0.018007926642894745,0.8394241417497231,0.8143253188879513,0.803834808259587,0.9784560143626571,0.615606936416185,545,213,133,12,4,334,0.9880239520958084,0.7508305647840532,678,False,False,False,False
0.018150046467781067,0.840531561461794,0.8157790345796829,0.8050221565731167,0.9784560143626571,0.6184971098265896,545,214,132,12,4,334,0.9880239520958084,0.7497231450719822,677,False,False,False,False
0.01873365044593811,0.8416389811738649,0.8172295045073736,0.8062130177514792,0.9784560143626571,0.6213872832369942,545,215,131,12,4,334,0.9880239520958084,0.7486157253599114,676,False,False,False,False
0.019084250554442406,0.8427464008859358,0.8186767500791892,0.8074074074074075,0.9784560143626571,0.6242774566473989,545,216,130,12,4,334,0.9880239520958084,0.7475083056478405,675,False,False,False,False
0.02072550728917122,0.8438538205980066,0.8201207925687847,0.8086053412462908,0.9784560143626571,0.6271676300578035,545,217,129,12,4,334,0.9880239520958084,0.7464008859357697,674,False,False,False,False
0.021047474816441536,0.8449612403100775,0.8215616531165312,0.8098068350668648,0.9784560143626571,0.630057803468208,545,218,128,12,4,334,0.9880239520958084,0.7452934662236987,673,False,False,False,False
0.02227608859539032,0.8460686600221484,0.8229993527307289,0.8110119047619048,0.9784560143626571,0.6329479768786127,545,219,127,12,4,334,0.9880239520958084,0.7441860465116279,672,False,False,False,False
0.022697096690535545,0.8471760797342193,0.8244339122888089,0.812220566318927,0.9784560143626571,0.6358381502890174,545,220,126,12,4,334,0.9880239520958084,0.743078626799557,671,False,False,False,False
0.02367313764989376,0.8482834994462901,0.8258653525385222,0.8134328358208955,0.9784560143626571,0.638728323699422,545,221,125,12,4,334,0.9880239520958084,0.7419712070874862,670,False,False,False,False
0.02458207868039608,0.8493909191583611,0.8272936940991169,0.8146487294469357,0.9784560143626571,0.6416184971098265,545,222,124,12,4,334,0.9880239520958084,0.7408637873754153,669,False,False,False,False
0.024801388382911682,0.8504983388704319,0.8287189574625031,0.8158682634730539,0.9784560143626571,0.6445086705202312,545,223,123,12,4,334,0.9880239520958084,0.7397563676633444,668,False,False,False,False
0.026453528553247452,0.8493909191583611,0.8276059564719358,0.815592203898051,0.9766606822262118,0.6445086705202312,544,223,123,13,5,334,0.9850299401197605,0.7386489479512736,667,False,False,False,False
0.026457132771611214,0.8504983388704319,0.8290274035811609,0.8168168168168168,0.9766606822262118,0.6473988439306358,544,224,122,13,5,334,0.9850299401197605,0.7375415282392026,666,False,False,False,False
0.026862511411309242,0.8493909191583611,0.8279151626572203,0.8165413533834587,0.9748653500897666,0.6473988439306358,543,224,122,14,5,334,0.9850299401197605,0.7364341085271318,665,False,False,False,False
0.02708575129508972,0.8504983388704319,0.8293328293328294,0.8177710843373494,0.9748653500897666,0.6502890173410405,543,225,121,14,5,334,0.9850299401197605,0.7353266888150609,664,False,False,False,False
0.027182625606656075,0.8516057585825028,0.8307474962233536,0.8190045248868778,0.9748653500897666,0.653179190751445,543,226,120,14,5,334,0.9850299401197605,0.7342192691029901,663,False,False,False,False
0.027273358777165413,0.8504983388704319,0.8296352611197214,0.8187311178247734,0.9730700179533214,0.653179190751445,542,226,120,15,6,334,0.9820359281437125,0.7331118493909191,662,False,False,False,False
0.029202785342931747,0.8516057585825028,0.8310462115880834,0.8199697428139183,0.9730700179533214,0.6560693641618497,542,227,119,15,6,334,0.9820359281437125,0.7320044296788483,661,False,False,False,False
0.029288776218891144,0.8527131782945736,0.8324542105123651,0.8212121212121212,0.9730700179533214,0.6589595375722543,542,228,118,15,6,334,0.9820359281437125,0.7308970099667774,660,False,False,False,False
0.030336182564496994,0.8538205980066446,0.8338592774308653,0.8224582701062215,0.9730700179533214,0.661849710982659,542,229,117,15,6,334,0.9820359281437125,0.7297895902547066,659,False,False,False,False
0.0346091128885746,0.8549280177187154,0.8352614317645338,0.8237082066869301,0.9730700179533214,0.6647398843930635,542,230,116,15,6,334,0.9820359281437125,0.7286821705426356,658,False,False,False,False
0.035236846655607224,0.8560354374307863,0.836660692818024,0.8249619482496194,0.9730700179533214,0.6676300578034682,542,231,115,15,6,334,0.9820359281437125,0.7275747508305648,657,False,False,False,False
0.035908292979002,0.8549280177187154,0.8355463368315981,0.8246951219512195,0.9712746858168761,0.6676300578034682,541,231,115,16,6,334,0.9820359281437125,0.7264673311184939,656,False,False,False,False
0.037086039781570435,0.8538205980066446,0.8344334433443344,0.8244274809160306,0.9694793536804309,0.6676300578034682,540,231,115,17,7,334,0.9790419161676647,0.7253599114064231,655,False,False,False,False
0.03754524141550064,0.8549280177187154,0.835828435420411,0.8256880733944955,0.9694793536804309,0.6705202312138728,540,232,114,17,7,334,0.9790419161676647,0.7242524916943521,654,False,False,False,False
0.0388912670314312,0.8560354374307863,0.8372205890509734,0.8269525267993875,0.9694793536804309,0.6734104046242775,540,233,113,17,7,334,0.9790419161676647,0.7231450719822813,653,False,False,False,False
0.03983533754944801,0.8571428571428571,0.8386099230644537,0.8282208588957055,0.9694793536804309,0.6763005780346821,540,234,112,17,7,334,0.9790419161676647,0.7220376522702104,652,False,False,False,False
0.040100157260894775,0.8560354374307863,0.8374964008062193,0.8279569892473119,0.9676840215439856,0.6763005780346821,539,234,112,18,7,334,0.9790419161676647,0.7209302325581395,651,False,False,False,False
0.04028945416212082,0.8571428571428571,0.8388822575045678,0.8292307692307692,0.9676840215439856,0.6791907514450867,539,235,111,18,7,334,0.9790419161676647,0.7198228128460686,650,False,False,False,False
0.0405217707157135,0.858250276854928,0.8402653399668325,0.8305084745762712,0.9676840215439856,0.6820809248554913,539,236,110,18,7,334,0.9790419161676647,0.7187153931339978,649,False,False,False,False
0.04154573753476143,0.8593576965669989,0.8416456666275434,0.8317901234567902,0.9676840215439856,0.684971098265896,539,237,109,18,7,334,0.9790419161676647,0.717607973421927,648,False,False,False,False
0.04204925522208214,0.8604651162790697,0.8430232558139534,0.8330757341576507,0.9676840215439856,0.6878612716763006,539,238,108,18,7,334,0.9790419161676647,0.716500553709856,647,False,False,False,False
0.04995734617114067,0.8615725359911407,0.8443981257469924,0.8343653250773994,0.9676840215439856,0.6907514450867052,539,239,107,18,7,334,0.9790419161676647,0.7153931339977851,646,False,False,False,False
0.05342031270265579,0.8604651162790697,0.8432827186477284,0.834108527131783,0.9658886894075404,0.6907514450867052,538,239,107,19,7,334,0.9790419161676647,0.7142857142857143,645,False,False,False,False
0.056308403611183167,0.8615725359911407,0.8446542481816117,0.8354037267080745,0.9658886894075404,0.6936416184971098,538,240,106,19,7,334,0.9790419161676647,0.7131782945736435,644,False,False,False,False
0.05662496015429497,0.8604651162790697,0.8435396039603961,0.8351477449455676,0.9640933572710951,0.6936416184971098,537,240,106,20,7,334,0.9790419161676647,0.7120708748615725,643,False,False,False,False
0.05916902795433998,0.8615725359911407,0.8449078240653592,0.8364485981308412,0.9640933572710951,0.6965317919075145,537,241,105,20,7,334,0.9790419161676647,0.7109634551495017,642,False,False,False,False
0.059346556663513184,0.8626799557032115,0.8462733942535805,0.8377535101404057,0.9640933572710951,0.6994219653179191,537,242,104,20,7,334,0.9790419161676647,0.7098560354374308,641,False,False,False,False
0.062210388481616974,0.8637873754152824,0.8476363322098349,0.8390625,0.9640933572710951,0.7023121387283237,537,243,103,20,7,334,0.9790419161676647,0.70874861572536,640,False,False,False,False
0.06848938018083572,0.8648947951273532,0.8489966555183946,0.8403755868544601,0.9640933572710951,0.7052023121387283,537,244,102,20,7,334,0.9790419161676647,0.707641196013289,639,False,False,False,False
0.06919030845165253,0.8637873754152824,0.8478809003691048,0.8401253918495298,0.9622980251346499,0.7052023121387283,536,244,102,21,7,334,0.9790419161676647,0.7065337763012182,638,False,False,False,False
0.06975940614938736,0.8626799557032115,0.8467665123000625,0.8398744113029827,0.9605026929982047,0.7052023121387283,535,244,102,22,7,334,0.9790419161676647,0.7054263565891473,637,False,False,False,False
0.07851439714431763,0.8637873754152824,0.8481230232364159,0.8411949685534591,0.9605026929982047,0.708092485549133,535,245,101,22,7,334,0.9790419161676647,0.7043189368770764,636,False,False,False,False
0.07932344824075699,0.8626799557032115,0.8470093784841397,0.8409448818897638,0.9587073608617595,0.708092485549133,534,245,101,23,7,334,0.9790419161676647,0.7032115171650055,635,False,False,False,False
0.08069165050983429,0.8637873754152824,0.8483627204030226,0.8422712933753943,0.9587073608617595,0.7109826589595376,534,246,100,23,7,334,0.9790419161676647,0.7021040974529347,634,False,False,False,False
0.08294101804494858,0.8648947951273532,0.8497135217723453,0.8436018957345972,0.9587073608617595,0.7138728323699421,534,247,99,23,7,334,0.9790419161676647,0.7009966777408638,633,False,False,False,False
0.08685919642448425,0.8660022148394242,0.8510617996136928,0.8449367088607594,0.9587073608617595,0.7167630057803468,534,248,98,23,7,334,0.9790419161676647,0.6998892580287929,632,False,False,False,False
0.08764124661684036,0.8648947951273532,0.8499476970350757,0.8446909667194928,0.9569120287253142,0.7167630057803468,533,248,98,24,7,334,0.9790419161676647,0.698781838316722,631,False,False,False,False
0.08923594653606415,0.8637873754152824,0.8488349145903453,0.8444444444444444,0.9551166965888689,0.7167630057803468,532,248,98,25,8,334,0.9760479041916168,0.6976744186046512,630,False,False,False,False
0.0935576930642128,0.8626799557032115,0.8477234401349072,0.8441971383147854,0.9533213644524237,0.7167630057803468,531,248,98,26,8,334,0.9760479041916168,0.6965669988925803,629,False,False,False,False
0.1048090010881424,0.8637873754152824,0.849067449397664,0.8455414012738853,0.9533213644524237,0.7196531791907514,531,249,97,26,8,334,0.9760479041916168,0.6954595791805094,628,False,False,False,False
0.10640661418437958,0.8626799557032115,0.8479566785434953,0.8452950558213717,0.9515260323159784,0.7196531791907514,530,249,97,27,8,334,0.9760479041916168,0.6943521594684385,627,False,False,False,False
0.11558505147695541,0.8615725359911407,0.8468471891116662,0.8450479233226837,0.9497307001795332,0.7196531791907514,529,249,97,28,8,334,0.9760479041916168,0.6932447397563677,626,False,False,False,False
0.12048710137605667,0.8604651162790697,0.8457389691526748,0.8448,0.947935368043088,0.7196531791907514,528,249,97,29,8,334,0.9760479041916168,0.6921373200442967,625,False,False,False,False
0.12594686448574066,0.8615725359911407,0.8470787468247248,0.8461538461538461,0.947935368043088,0.7225433526011561,528,250,96,29,8,334,0.9760479041916168,0.6910299003322259,624,False,False,False,False
0.12749674916267395,0.8604651162790697,0.8459711918557427,0.8459069020866774,0.9461400359066428,0.7225433526011561,527,250,96,30,8,334,0.9760479041916168,0.689922480620155,623,False,False,False,False
0.1302192658185959,0.8593576965669989,0.8448648802204447,0.8456591639871383,0.9443447037701975,0.7225433526011561,526,250,96,31,8,334,0.9760479041916168,0.6888150609080842,622,False,False,False,False
0.1336064487695694,0.8604651162790697,0.846201053280417,0.8470209339774557,0.9443447037701975,0.7254335260115607,526,251,95,31,8,334,0.9760479041916168,0.6877076411960132,621,False,False,False,False
0.13453422486782074,0.8593576965669989,0.8450953827534367,0.8467741935483871,0.9425493716337523,0.7254335260115607,525,251,95,32,8,334,0.9760479041916168,0.6866002214839424,620,False,False,False,False
0.13848522305488586,0.8604651162790697,0.8464285714285715,0.8481421647819063,0.9425493716337523,0.7283236994219653,525,252,94,32,8,334,0.9760479041916168,0.6854928017718716,619,False,False,False,False
0.14630578458309174,0.8615725359911407,0.8477593822706275,0.8495145631067961,0.9425493716337523,0.7312138728323699,525,253,93,32,8,334,0.9760479041916168,0.6843853820598007,618,False,False,False,False
0.15042366087436676,0.8604651162790697,0.8466537640437324,0.8492706645056726,0.940754039497307,0.7312138728323699,524,253,93,33,8,334,0.9760479041916168,0.6832779623477298,617,False,False,False,False
0.15080811083316803,0.8615725359911407,0.8479816406265783,0.8506493506493507,0.940754039497307,0.7341040462427746,524,254,92,33,8,334,0.9760479041916168,0.6821705426356589,616,False,False,False,False
0.16257041692733765,0.8626799557032115,0.8493071780019594,0.8520325203252033,0.940754039497307,0.7369942196531792,524,255,91,33,8,334,0.9760479041916168,0.6810631229235881,615,False,False,False,False
0.16273681819438934,0.8637873754152824,0.8506303919525005,0.8534201954397395,0.940754039497307,0.7398843930635838,524,256,90,33,8,334,0.9760479041916168,0.6799557032115172,614,False,False,False,False
0.17121826112270355,0.8648947951273532,0.8519512981777133,0.8548123980424144,0.940754039497307,0.7427745664739884,524,257,89,33,8,334,0.9760479041916168,0.6788482834994463,613,False,False,False,False
0.175301656126976,0.8660022148394242,0.8532699122947198,0.8562091503267973,0.940754039497307,0.7456647398843931,524,258,88,33,8,334,0.9760479041916168,0.6777408637873754,612,False,False,False,False
0.17693625390529633,0.8648947951273532,0.852162687336282,0.855973813420622,0.9389587073608617,0.7456647398843931,523,258,88,34,8,334,0.9760479041916168,0.6766334440753046,611,False,False,False,False
0.18231312930583954,0.8660022148394242,0.8534784830088789,0.8573770491803279,0.9389587073608617,0.7485549132947977,523,259,87,34,8,334,0.9760479041916168,0.6755260243632336,610,False,False,False,False
0.1861361712217331,0.8648947951273532,0.8523718910806175,0.8571428571428571,0.9371633752244165,0.7485549132947977,522,259,87,35,8,334,0.9760479041916168,0.6744186046511628,609,False,False,False,False
0.18904070556163788,0.8637873754152824,0.8512664626756744,0.8569078947368421,0.9353680430879713,0.7485549132947977,521,259,87,36,8,334,0.9760479041916168,0.6733111849390919,608,False,False,False,False
0.19470655918121338,0.8626799557032115,0.8501621864662621,0.85667215815486,0.933572710951526,0.7485549132947977,520,259,87,37,8,334,0.9760479041916168,0.6722037652270211,607,False,False,False,False
0.1958378255367279,0.8637873754152824,0.8514741063560347,0.858085808580858,0.933572710951526,0.7514450867052023,520,260,86,37,8,334,0.9760479041916168,0.6710963455149501,606,False,False,False,False
0.1983119398355484,0.8648947951273532,0.8527838060315798,0.859504132231405,0.933572710951526,0.7543352601156069,520,261,85,37,8,334,0.9760479041916168,0.6699889258028793,605,False,False,False,False
0.2072407603263855,0.8660022148394242,0.8540913006029285,0.8609271523178808,0.933572710951526,0.7572254335260116,520,262,84,37,8,334,0.9760479041916168,0.6688815060908084,604,False,False,False,False
0.20825067162513733,0.8648947951273532,0.852986548521405,0.8606965174129353,0.9317773788150808,0.7572254335260116,519,262,84,38,8,334,0.9760479041916168,0.6677740863787376,603,False,False,False,False
0.22067463397979736,0.8660022148394242,0.8542913266646486,0.8621262458471761,0.9317773788150808,0.7601156069364162,519,263,83,38,8,334,0.9760479041916168,0.6666666666666666,602,False,False,False,False
0.22107206284999847,0.8648947951273532,0.853187168169897,0.8618968386023295,0.9299820466786356,0.7601156069364162,518,263,83,39,9,334,0.9730538922155688,0.6655592469545958,601,False,False,False,False
0.2215028703212738,0.8637873754152824,0.8520841185095613,0.8616666666666667,0.9281867145421903,0.7601156069364162,517,263,83,40,9,334,0.9730538922155688,0.6644518272425249,600,False,False,False,False
0.22286295890808105,0.8626799557032115,0.850982166622305,0.8614357262103506,0.926391382405745,0.7601156069364162,516,263,83,41,9,334,0.9730538922155688,0.6633444075304541,599,False,False,False,False
0.22994846105575562,0.8615725359911407,0.8498813014942047,0.8612040133779264,0.9245960502692998,0.7601156069364162,515,263,83,42,9,334,0.9730538922155688,0.6622369878183831,598,False,False,False,False
0.23066893219947815,0.8604651162790697,0.8487815121582971,0.8609715242881072,0.9228007181328546,0.7601156069364162,514,263,83,43,9,334,0.9730538922155688,0.6611295681063123,597,False,False,False,False
0.23886853456497192,0.8593576965669989,0.8476827876941304,0.860738255033557,0.9210053859964094,0.7601156069364162,513,263,83,44,10,334,0.9700598802395209,0.6600221483942414,596,False,False,False,False
0.2628413736820221,0.858250276854928,0.8465851172273191,0.8605042016806723,0.9192100538599641,0.7601156069364162,512,263,83,45,10,334,0.9700598802395209,0.6589147286821705,595,False,False,False,False
0.2668350040912628,0.8593576965669989,0.8478840172170233,0.8619528619528619,0.9192100538599641,0.7630057803468208,512,264,82,45,10,334,0.9700598802395209,0.6578073089700996,594,False,False,False,False
0.27379724383354187,0.8604651162790697,0.8491808059384942,0.863406408094435,0.9192100538599641,0.7658959537572254,512,265,81,45,10,334,0.9700598802395209,0.6566998892580288,593,False,False,False,False
0.2883663773536682,0.8615725359911407,0.8504754978520135,0.8648648648648649,0.9192100538599641,0.7687861271676301,512,266,80,45,10,334,0.9700598802395209,0.655592469545958,592,False,False,False,False
0.29402703046798706,0.8626799557032115,0.8517681073467269,0.8663282571912013,0.9192100538599641,0.7716763005780347,512,267,79,45,10,334,0.9700598802395209,0.654485049833887,591,False,False,False,False
0.2951565682888031,0.8637873754152824,0.8530586487412568,0.8677966101694915,0.9192100538599641,0.7745664739884393,512,268,78,45,10,334,0.9700598802395209,0.6533776301218162,590,False,False,False,False
0.30466341972351074,0.8626799557032115,0.8519593844201174,0.8675721561969439,0.9174147217235189,0.7745664739884393,511,268,78,46,10,334,0.9700598802395209,0.6522702104097453,589,False,False,False,False
0.32451075315475464,0.8615725359911407,0.850861140656277,0.8673469387755102,0.9156193895870736,0.7745664739884393,510,268,78,47,10,334,0.9700598802395209,0.6511627906976745,588,False,False,False,False
0.32735568284988403,0.8626799557032115,0.8521486066803288,0.868824531516184,0.9156193895870736,0.7774566473988439,510,269,77,47,10,334,0.9700598802395209,0.6500553709856035,587,False,False,False,False
